fecha_de_corte,anio,departamento,municipio,nro_corresponsales,nro_total,monto_total,nro_total_cta_ahorros,saldo_total_cta_ahorros,nro_total_credito_consumo,monto_total_credito_consumo,nro_total_microcredito,monto_total_microcredito,nro_prod_deposito_nivel_nacional,monto_prod_deposito_nivel_nacional,cantidad_entidades,cantidad_tipos_producto,indice_inclusion_financiera,nivel_inclusion_financiera,nivel_siguiente_corte,fecha_siguiente_corte
2020-06-30,2020,BOLIVAR,SAN JACINTO DEL CAUCA,26,8090.0,5950328024.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,15,7,0.2820623491396463,bajo,bajo,2020-09-30
2020-09-30,2020,BOLIVAR,SAN JACINTO DEL CAUCA,24,9127.0,7734130442.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,15,7,0.28287763483923595,bajo,bajo,2020-12-31
2020-12-31,2020,BOLIVAR,SAN JACINTO DEL CAUCA,27,9658.0,7346394386.49,0.0,0.0,0,0.0,0,0.0,0.0,0.0,15,7,0.28395425367541854,bajo,bajo,2021-03-31
2017-12-31,2017,BOLIVAR,SAN JUAN NEPOMUCENO,40,20679.0,11636459124.15,5424.0,3992656142.0,18,23520806.0,140,739950000.0,0.0,0.0,13,7,0.5760416495913354,medio,medio,2018-03-31
2018-03-31,2018,BOLIVAR,SAN JUAN NEPOMUCENO,55,19712.0,9885905575.13,5337.0,3563302653.0,119,51159766.0,153,942935000.0,0.0,0.0,12,7,0.5891395507262435,medio,alto,2018-06-30
2018-06-30,2018,BOLIVAR,SAN JUAN NEPOMUCENO,61,23963.0,11787274737.08,5507.0,4260437648.0,71,47117151.0,164,865011200.0,0.0,0.0,13,7,0.5916509276424156,alto,medio,2018-09-30
2018-09-30,2018,BOLIVAR,SAN JUAN NEPOMUCENO,34,26545.0,13047371119.46,5667.0,4011543058.0,57,9198601.0,217,1191634785.0,0.0,0.0,13,7,0.5852097044674727,medio,medio,2018-12-31
2018-12-31,2018,BOLIVAR,SAN JUAN NEPOMUCENO,36,28454.0,13898189012.17,5140.0,3604834547.0,124,24523327.0,152,789050000.0,0.0,0.0,13,7,0.5880306492732135,medio,medio,2019-03-31
2019-03-31,2019,BOLIVAR,SAN JUAN NEPOMUCENO,42,30357.0,14151733443.5,5263.0,4065852737.0,89,36070066.0,121,740167348.0,0.0,0.0,14,7,0.5893456487492628,medio,alto,2019-06-30
2019-06-30,2019,BOLIVAR,SAN JUAN NEPOMUCENO,49,36173.0,17163005529.230001,5364.0,3713211853.0,123,23229223.0,103,703835140.0,0.0,0.0,15,7,0.5926780379417681,alto,alto,2019-09-30
2019-09-30,2019,BOLIVAR,SAN JUAN NEPOMUCENO,66,39725.0,20263826538.51,5481.0,4256686020.0,184,33240073.0,156,1063131253.0,0.0,0.0,15,7,0.6047491359042055,alto,alto,2019-12-31
2019-12-31,2019,BOLIVAR,SAN JUAN NEPOMUCENO,72,48922.0,25066895483.2,5578.0,4775053114.0,196,120940819.0,130,1028491176.0,0.0,0.0,17,7,0.6135530400091199,alto,alto,2020-03-31
2020-03-31,2020,BOLIVAR,SAN JUAN NEPOMUCENO,86,49289.0,24182916141.94,5677.0,5061016312.0,143,69720610.0,105,699500000.0,0.0,0.0,20,8,0.6197830630382535,alto,alto,2020-06-30
2020-06-30,2020,BOLIVAR,SAN JUAN NEPOMUCENO,100,45258.0,23338613978.0,5956.0,6658273054.0,48,123538411.0,41,324500000.0,0.0,0.0,21,8,0.6081888659796149,alto,alto,2020-09-30
2020-09-30,2020,BOLIVAR,SAN JUAN NEPOMUCENO,101,62952.0,33613598997.32,6256.0,6096096677.0,68,122521710.0,53,478400000.0,0.0,0.0,21,8,0.6164618037670332,alto,alto,2020-12-31
2020-12-31,2020,BOLIVAR,SAN JUAN NEPOMUCENO,130,66952.0,34867645742.95,6381.0,7118275088.0,76,211559498.0,104,971300000.0,0.0,0.0,21,8,0.6298352843385271,alto,alto,2021-03-31
2017-12-31,2017,BOLIVAR,SAN MARTIN DE LOBA,21,11880.0,5290923608.0,0.0,0.0,20,1658760.0,0,0.0,0.0,0.0,12,3,0.2962394806637063,bajo,bajo,2018-03-31
2018-03-31,2018,BOLIVAR,SAN MARTIN DE LOBA,23,16488.0,6281944393.0,0.0,0.0,8,885700.0,0,0.0,0.0,0.0,12,3,0.2928005825429972,bajo,bajo,2018-06-30
2018-06-30,2018,BOLIVAR,SAN MARTIN DE LOBA,23,11893.0,5396565194.0,0.0,0.0,13,1137460.0,0,0.0,0.0,0.0,12,3,0.2937138982781823,bajo,bajo,2018-09-30
2018-09-30,2018,BOLIVAR,SAN MARTIN DE LOBA,19,14123.0,5893623535.0,0.0,0.0,15,1415200.0,0,0.0,0.0,0.0,12,3,0.29477249421736207,bajo,bajo,2018-12-31
2018-12-31,2018,BOLIVAR,SAN MARTIN DE LOBA,20,11543.0,4842121891.0,0.0,0.0,12,1660710.0,0,0.0,0.0,0.0,11,3,0.29056857995685986,bajo,bajo,2019-03-31
2019-03-31,2019,BOLIVAR,SAN MARTIN DE LOBA,25,11773.0,4659845434.78,0.0,0.0,14,1568599.0,0,0.0,0.0,0.0,13,3,0.29732129076674646,bajo,bajo,2019-06-30
2019-06-30,2019,BOLIVAR,SAN MARTIN DE LOBA,26,10246.0,5015353519.0,0.0,0.0,7,1032480.0,0,0.0,0.0,0.0,12,3,0.2903670069533628,bajo,bajo,2019-09-30
2019-09-30,2019,BOLIVAR,SAN MARTIN DE LOBA,37,17055.0,6893334793.71,0.0,0.0,3,192700.0,0,0.0,0.0,0.0,13,3,0.2902428387236478,bajo,bajo,2019-12-31
2019-12-31,2019,BOLIVAR,SAN MARTIN DE LOBA,34,15568.0,8420252062.39,0.0,0.0,7,644900.0,0,0.0,0.0,0.0,12,3,0.29491651300460175,bajo,bajo,2020-03-31
2020-03-31,2020,BOLIVAR,SAN MARTIN DE LOBA,45,16357.0,8027740256.85,0.0,0.0,3,372300.0,0,0.0,0.0,0.0,15,7,0.33700591991604867,bajo,bajo,2020-06-30
2020-06-30,2020,BOLIVAR,SAN MARTIN DE LOBA,49,17920.0,9925823691.0,0.0,0.0,6,499095.0,0,0.0,0.0,0.0,18,7,0.3476311350067867,bajo,bajo,2020-09-30
2020-09-30,2020,BOLIVAR,SAN MARTIN DE LOBA,53,25276.0,16413278785.65,0.0,0.0,3,401800.0,0,0.0,0.0,0.0,18,7,0.34798885935882545,bajo,bajo,2020-12-31
2020-12-31,2020,BOLIVAR,SAN MARTIN DE LOBA,57,31059.0,17865388520.0,0.0,0.0,4,195300.0,0,0.0,0.0,0.0,19,7,0.3504410842378865,bajo,bajo,2021-03-31
2017-12-31,2017,BOLIVAR,SAN PABLO,34,36081.0,17743343434.6,6417.0,4861637794.0,5,55000000.0,104,616482000.0,0.0,0.0,12,7,0.5715557767877867,medio,medio,2018-03-31
2018-03-31,2018,BOLIVAR,SAN PABLO,41,45519.0,17611310132.59,6365.0,5599561374.0,2,17000000.0,106,604100000.0,0.0,0.0,11,7,0.5651847324284728,medio,medio,2018-06-30
2018-06-30,2018,BOLIVAR,SAN PABLO,43,48309.0,18405973170.54,6524.0,5299701019.0,6,50800000.0,120,718863049.0,0.0,0.0,11,7,0.5754781706024663,medio,medio,2018-09-30
2018-09-30,2018,BOLIVAR,SAN PABLO,42,51003.0,19714882398.760002,6656.0,5732253997.0,5,40900000.0,92,511084921.0,0.0,0.0,11,7,0.5712223721271535,medio,medio,2018-12-31
2018-12-31,2018,BOLIVAR,SAN PABLO,34,55179.0,23290712222.86,6050.0,5328298351.0,19,90710800.0,50,250892343.0,0.0,0.0,11,7,0.57102299094958,medio,medio,2019-03-31
2019-03-31,2019,BOLIVAR,SAN PABLO,43,61307.0,25471437979.66,6181.0,6606230623.0,11,43719978.0,44,366800000.0,0.0,0.0,13,7,0.574173233501642,medio,medio,2019-06-30
2019-06-30,2019,BOLIVAR,SAN PABLO,51,65797.0,28748003972.89,6312.0,6267469208.0,18,119310237.0,59,479003500.0,0.0,0.0,12,7,0.5829917954289188,medio,medio,2019-09-30
2019-09-30,2019,BOLIVAR,SAN PABLO,59,73252.0,29857323100.29,6474.0,6305599544.0,12,118526510.0,72,555183908.0,0.0,0.0,13,7,0.5872551158662077,medio,medio,2019-12-31
2019-12-31,2019,BOLIVAR,SAN PABLO,61,79044.0,35656712767.36,6604.0,5523779694.0,7,9361439.0,120,982095000.0,0.0,0.0,14,7,0.5862443103543966,medio,alto,2020-03-31
2020-03-31,2020,BOLIVAR,SAN PABLO,65,82515.0,36347926927.04,6787.0,8710585175.0,10,105824601.0,312,1446090000.0,0.0,0.0,18,8,0.6203008051989889,alto,alto,2020-06-30
2020-06-30,2020,BOLIVAR,SAN PABLO,93,69397.0,33921993469.75,6988.0,10851373815.0,9,68403204.0,144,813055000.0,0.0,0.0,20,8,0.6153468529919176,alto,alto,2020-09-30
2020-09-30,2020,BOLIVAR,SAN PABLO,96,86377.0,42657570728.71,7224.0,10955098212.0,14,198555000.0,757,2704409505.0,0.0,0.0,20,8,0.6412973410402397,alto,alto,2020-12-31
2020-12-31,2020,BOLIVAR,SAN PABLO,117,88938.0,43855815188.56,7324.0,9144375619.0,24,313730000.0,828,2568529998.0,0.0,0.0,21,8,0.6487541087581755,alto,alto,2021-03-31
2017-12-31,2017,BOLIVAR,SANTA CATALINA,19,85.0,44328092.0,2798.0,731391678.0,1,12000000.0,8,69030000.0,0.0,0.0,6,7,0.4498810468200016,bajo,bajo,2018-03-31
2018-03-31,2018,BOLIVAR,SANTA CATALINA,24,521.0,48798230.0,2713.0,1038037683.0,3,18125000.0,7,22900000.0,0.0,0.0,8,7,0.46980317568922525,bajo,bajo,2018-06-30
2018-06-30,2018,BOLIVAR,SANTA CATALINA,26,571.0,51492841.0,2777.0,1474996653.0,8,60150000.0,5,49250000.0,0.0,0.0,9,7,0.4833327637241423,bajo,bajo,2018-09-30
2018-09-30,2018,BOLIVAR,SANTA CATALINA,10,521.0,41322028.0,2859.0,1212892274.0,9,21355051.0,8,43910000.0,0.0,0.0,8,7,0.4719050371962462,bajo,bajo,2018-12-31
2018-12-31,2018,BOLIVAR,SANTA CATALINA,11,493.0,38926391.0,2406.0,1116840654.0,10,17222300.0,10,97710000.0,0.0,0.0,8,7,0.47530441939095974,bajo,bajo,2019-03-31
2019-03-31,2019,BOLIVAR,SANTA CATALINA,15,779.0,141647552.0,2466.0,1271350218.0,11,12111995.0,7,56970000.0,0.0,0.0,9,7,0.4824294655449117,bajo,bajo,2019-06-30
2019-06-30,2019,BOLIVAR,SANTA CATALINA,17,2750.0,874005123.03,2527.0,1200852666.0,15,23607300.0,15,138410000.0,0.0,0.0,9,7,0.5081943618980039,bajo,bajo,2019-09-30
2019-09-30,2019,BOLIVAR,SANTA CATALINA,24,3883.0,1478935084.66,2590.0,963991456.0,20,23698642.0,9,56720000.0,0.0,0.0,11,7,0.5134886359015111,bajo,bajo,2019-12-31
2019-12-31,2019,BOLIVAR,SANTA CATALINA,22,4590.0,1956767765.51,2646.0,1071582151.0,13,13327408.0,3,16000000.0,0.0,0.0,10,7,0.49641020174598843,bajo,medio,2020-03-31
2020-03-31,2020,BOLIVAR,SANTA CATALINA,25,4672.0,1737321403.05,2700.0,2068476051.0,16,10019906.0,11,86000000.0,0.0,0.0,13,8,0.5279832812593561,medio,medio,2020-06-30
2020-06-30,2020,BOLIVAR,SANTA CATALINA,40,6285.0,2061420741.0,2822.0,2998517438.0,17,67787226.0,8,67000000.0,0.0,0.0,13,8,0.5378396121362973,medio,medio,2020-09-30
2020-09-30,2020,BOLIVAR,SANTA CATALINA,38,7830.0,2983593477.0,2918.0,2321527662.0,9,31696931.0,3,23000000.0,0.0,0.0,13,8,0.5231764114603414,medio,medio,2020-12-31
2020-12-31,2020,BOLIVAR,SANTA CATALINA,62,9853.0,3345688317.4700003,2973.0,1531119083.0,14,89645396.0,8,64300000.0,0.0,0.0,14,8,0.5453568529351999,medio,medio,2021-03-31
2017-12-31,2017,BOLIVAR,SANTA ROSA,27,3727.0,1480391430.26,0.0,0.0,0,0.0,0,0.0,0.0,0.0,10,2,0.20783385582174008,bajo,bajo,2018-03-31
2018-03-31,2018,BOLIVAR,SANTA ROSA,32,4938.0,1796717437.84,0.0,0.0,0,0.0,0,0.0,0.0,0.0,8,2,0.20554184392250383,bajo,bajo,2018-06-30
2018-06-30,2018,BOLIVAR,SANTA ROSA,35,6252.0,2394660201.44,0.0,0.0,0,0.0,0,0.0,0.0,0.0,8,2,0.20839919248801636,bajo,bajo,2018-09-30
2018-09-30,2018,BOLIVAR,SANTA ROSA,17,6357.0,2491485707.2799997,0.0,0.0,0,0.0,0,0.0,0.0,0.0,8,2,0.2029039851294562,bajo,bajo,2018-12-31
2018-12-31,2018,BOLIVAR,SANTA ROSA,13,6775.0,2885042656.09,0.0,0.0,5,873330.0,0,0.0,0.0,0.0,9,3,0.27150335533177244,bajo,bajo,2019-03-31
2019-03-31,2019,BOLIVAR,SANTA ROSA,16,6638.0,2508746294.67,0.0,0.0,8,1246452.0,0,0.0,0.0,0.0,10,3,0.2785336059194996,bajo,bajo,2019-06-30
2019-06-30,2019,BOLIVAR,SANTA ROSA,20,7597.0,3198950587.03,0.0,0.0,6,1139772.0,0,0.0,0.0,0.0,11,3,0.28261042701405353,bajo,bajo,2019-09-30
2019-09-30,2019,BOLIVAR,SANTA ROSA,27,8455.0,3308118238.77,0.0,0.0,9,1274413.0,0,0.0,0.0,0.0,11,3,0.28790295761874324,bajo,bajo,2019-12-31
2019-12-31,2019,BOLIVAR,SANTA ROSA,22,10306.0,4623785832.84,0.0,0.0,9,2594678.0,0,0.0,0.0,0.0,12,3,0.2927882986716673,bajo,bajo,2020-03-31
2020-03-31,2020,BOLIVAR,SANTA ROSA,30,11502.0,4594855850.95,0.0,0.0,15,3271075.0,0,0.0,0.0,0.0,16,7,0.34585686034610025,bajo,bajo,2020-06-30
2020-06-30,2020,BOLIVAR,SANTA ROSA,43,10396.0,4372986211.0,0.0,0.0,6,1511700.0,0,0.0,0.0,0.0,17,7,0.3429299185360534,bajo,bajo,2020-09-30
2020-09-30,2020,BOLIVAR,SANTA ROSA,39,13429.0,5929245161.12,0.0,0.0,13,5404230.0,0,0.0,0.0,0.0,16,7,0.35035167924494165,bajo,bajo,2020-12-31
2020-12-31,2020,BOLIVAR,SANTA ROSA,57,15966.0,6418904348.75,0.0,0.0,28,3675540.0,0,0.0,0.0,0.0,17,7,0.3589690544252633,bajo,bajo,2021-03-31
2017-12-31,2017,BOLIVAR,SANTA ROSA DEL SUR,46,34215.0,20199401999.24,7801.0,11091491005.0,6,99500000.0,118,948700000.0,0.0,0.0,13,7,0.5847301902700182,medio,medio,2018-03-31
2018-03-31,2018,BOLIVAR,SANTA ROSA DEL SUR,45,31895.0,17651064753.45,7483.0,9165115511.0,3,30300000.0,175,1447000000.0,0.0,0.0,12,7,0.5791068852655828,medio,medio,2018-06-30
2018-06-30,2018,BOLIVAR,SANTA ROSA DEL SUR,52,33551.0,17776682774.309998,7643.0,10410465898.0,4,19500000.0,153,1193100000.0,0.0,0.0,12,7,0.5791113909853834,medio,medio,2018-09-30
2018-09-30,2018,BOLIVAR,SANTA ROSA DEL SUR,47,35553.0,20914660963.05,7882.0,10995244110.0,5,49300000.0,218,1767600000.0,0.0,0.0,13,7,0.5896564647880879,medio,medio,2018-12-31
2018-12-31,2018,BOLIVAR,SANTA ROSA DEL SUR,39,39099.0,24673448535.4,6850.0,10500866436.0,5,29628800.0,188,1690500000.0,0.0,0.0,13,7,0.585346093764193,medio,medio,2019-03-31
2019-03-31,2019,BOLIVAR,SANTA ROSA DEL SUR,55,37160.0,20708678956.65,7012.0,10711272383.0,2,301340.0,132,1356411650.0,0.0,0.0,15,7,0.5700816547450557,medio,alto,2019-06-30
2019-06-30,2019,BOLIVAR,SANTA ROSA DEL SUR,67,45652.0,27947431526.84,7130.0,11203416368.0,5,26433020.0,148,1527966560.0,0.0,0.0,15,7,0.5924221559277091,alto,alto,2019-09-30
2019-09-30,2019,BOLIVAR,SANTA ROSA DEL SUR,93,53218.0,34040575448.5,7284.0,11549788781.23,14,29462360.0,188,1851842340.0,0.0,0.0,15,7,0.6046488350698813,alto,alto,2019-12-31
2019-12-31,2019,BOLIVAR,SANTA ROSA DEL SUR,95,58382.0,40592969140.63,7477.0,10556307912.31,17,50884753.0,227,1640231230.0,0.0,0.0,15,7,0.6095491903606596,alto,alto,2020-03-31
2020-03-31,2020,BOLIVAR,SANTA ROSA DEL SUR,108,51570.0,32806026253.66,7716.0,10472566834.45,10,78125630.0,511,2584139202.0,0.0,0.0,19,8,0.6295675590441226,alto,alto,2020-06-30
2020-06-30,2020,BOLIVAR,SANTA ROSA DEL SUR,119,44545.0,34804601247.72,7898.0,14672538059.34,11,11549200.0,209,1279167909.0,0.0,0.0,21,8,0.6182725083704897,alto,alto,2020-09-30
2020-09-30,2020,BOLIVAR,SANTA ROSA DEL SUR,131,75348.0,58958097236.11,8136.0,12070965832.23,7,40084030.0,716,3404676784.0,0.0,0.0,22,8,0.6397596703514629,alto,alto,2020-12-31
2020-12-31,2020,BOLIVAR,SANTA ROSA DEL SUR,155,83015.0,67325528462.420006,8641.0,12230890719.22,11,157558420.0,843,3778105314.0,0.0,0.0,22,8,0.6504508314184877,alto,alto,2021-03-31
2017-12-31,2017,BOLIVAR,SIMITI,16,3561.0,1441364086.57,5288.0,8714304868.0,1,6000000.0,61,578800000.0,0.0,0.0,12,7,0.5288749064905802,medio,medio,2018-03-31
2018-03-31,2018,BOLIVAR,SIMITI,14,2961.0,1213250862.03,5137.0,8512033841.0,1,10000000.0,73,609500000.0,0.0,0.0,10,7,0.5245484953510314,medio,medio,2018-06-30
2018-06-30,2018,BOLIVAR,SIMITI,16,2837.0,1106018442.51,5353.0,9998198288.0,4,53800000.0,66,509450000.0,0.0,0.0,11,7,0.5367281184575239,medio,medio,2018-09-30
2018-09-30,2018,BOLIVAR,SIMITI,10,3320.0,1084131324.33,5486.0,10038185800.0,2,29400000.0,106,934240000.0,0.0,0.0,10,7,0.5330992337063368,medio,medio,2018-12-31
2018-12-31,2018,BOLIVAR,SIMITI,11,2978.0,1109831764.06,4974.0,9217213629.0,10,34408500.0,78,627736827.0,0.0,0.0,9,7,0.5333089896963088,medio,medio,2019-03-31
2019-03-31,2019,BOLIVAR,SIMITI,17,2542.0,924916453.0,5034.0,9569948105.0,11,54750000.0,60,607500000.0,0.0,0.0,11,7,0.5401669183109395,medio,medio,2019-06-30
2019-06-30,2019,BOLIVAR,SIMITI,17,511.0,108990361.0,5121.0,10454653034.0,16,13697140.0,58,771550000.0,0.0,0.0,11,7,0.5236411027897104,medio,medio,2019-09-30
2019-09-30,2019,BOLIVAR,SIMITI,29,3106.0,247064250.0,5214.0,11887236719.0,12,11752114.0,67,659201414.0,0.0,0.0,12,7,0.5414987064028592,medio,medio,2019-12-31
2019-12-31,2019,BOLIVAR,SIMITI,29,8676.0,2331848206.5,5285.0,8922426095.0,23,24710571.0,31,456500000.0,0.0,0.0,12,7,0.5509699324056455,medio,medio,2020-03-31
2020-03-31,2020,BOLIVAR,SIMITI,36,9220.0,2017081758.0,5359.0,9609073491.0,9,47263171.0,42,651975000.0,0.0,0.0,13,8,0.5626162207901311,medio,medio,2020-06-30
2020-06-30,2020,BOLIVAR,SIMITI,50,11463.0,2279697510.0,5481.0,10654250233.0,8,82848001.0,29,383000000.0,0.0,0.0,16,8,0.5689771355334925,medio,medio,2020-09-30
2020-09-30,2020,BOLIVAR,SIMITI,55,16562.0,3389391389.16,5600.0,11135761189.0,15,21571057.0,41,639357000.0,0.0,0.0,19,8,0.5815062262058485,medio,medio,2020-12-31
2020-12-31,2020,BOLIVAR,SIMITI,72,18572.0,4351960853.469999,5681.0,10474101563.0,6,27000000.0,34,825000000.0,0.0,0.0,19,8,0.5805242809118164,medio,bajo,2021-03-31
2017-12-31,2017,BOLIVAR,SOPLAVIENTO,9,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,4,1,0.045165036216025835,bajo,bajo,2018-03-31
2018-03-31,2018,BOLIVAR,SOPLAVIENTO,15,573.0,148824759.85,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,2,0.1688491145284994,bajo,bajo,2018-06-30
2018-06-30,2018,BOLIVAR,SOPLAVIENTO,17,2698.0,1136175463.7,0.0,0.0,0,0.0,0,0.0,0.0,0.0,6,2,0.18873138846983262,bajo,bajo,2018-09-30
2018-09-30,2018,BOLIVAR,SOPLAVIENTO,6,2108.0,928605207.94,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,2,0.174611485610866,bajo,bajo,2018-12-31
2018-12-31,2018,BOLIVAR,SOPLAVIENTO,6,1963.0,769090439.39,0.0,0.0,1,84830.0,0,0.0,0.0,0.0,6,3,0.2320384677305479,bajo,bajo,2019-03-31
2019-03-31,2019,BOLIVAR,SOPLAVIENTO,7,2307.0,951613840.94,0.0,0.0,3,538687.0,0,0.0,0.0,0.0,7,3,0.24773451753639808,bajo,bajo,2019-06-30
